camera_number,date,year,month,day,species,time
B6,45839,2025,7,1,喜鹊,09:36:00
B6,45839,2025,7,1,鸳鸯,12:18:00
B6,45840,2025,7,2,狍子,04:52:00
B6,45843,2025,7,5,鸳鸯,14:46:00
B6,45844,2025,7,6,鸳鸯,08:04:00
B6,45845,2025,7,7,鸳鸯,06:57:00
B6,45845,2025,7,7,鸳鸯,08:26:00
B6,45846,2025,7,8,北红尾鸲,16:22:00
B6,45847,2025,7,9,苍鹭,10:48:00
B6,45847,2025,7,9,鸳鸯,17:36:00
B6,45850,2025,7,12,其他鸟类,12:20:00
B6,45850,2025,7,12,喜鹊,12:15:00
B6,45850,2025,7,12,鸳鸯,10:19:00
B6,45850,2025,7,12,鸳鸯,10:43:00
B6,45850,2025,7,12,鸳鸯,11:41:00
B6,45850,2025,7,12,鸳鸯,13:02:00
B6,45850,2025,7,12,鸳鸯,13:44:00
B6,45852,2025,7,14,雉鸡,11:13:00
B6,45854,2025,7,16,雉鸡,13:43:00
B6,45857,2025,7,19,鸳鸯,12:06:00
B6,45859,2025,7,21,山斑鸠,11:19:00
B6,45859,2025,7,21,山麻雀,16:08:00
B6,45859,2025,7,21,雉鸡,10:37:00
B6,45860,2025,7,22,喜鹊,12:59:00
B6,45860,2025,7,22,喜鹊,18:44:00
B6,45860,2025,7,22,鸳鸯,11:45:00
B6,45861,2025,7,23,鼠类,02:11:00
B6,45861,2025,7,23,蒙古兔,19:42:00
B6,45861,2025,7,23,喜鹊,08:01:00
B6,45862,2025,7,24,雉鸡,12:25:00
B6,45863,2025,7,25,喜鹊,14:58:00
B6,45864,2025,7,26,矶鹬,07:36:00
B6,45864,2025,7,26,矶鹬,14:14:00
B6,45864,2025,7,26,喜鹊,19:28:00
B6,45864,2025,7,26,雉鸡,07:55:00
B6,45865,2025,7,27,雉鸡,06:43:00
B6,45866,2025,7,28,雉鸡,08:14:00
B6,45866,2025,7,28,喜鹊,14:06:00
B6,45866,2025,7,28,雉鸡,13:03:00
B6,45866,2025,7,28,雉鸡,12:43:00
B6,45867,2025,7,29,鼠类,21:31:00
B6,45867,2025,7,29,雉鸡,09:40:00
B6,45867,2025,7,29,雉鸡,12:06:00
B6,45867,2025,7,29,鸳鸯,06:55:00
B6,45867,2025,7,29,家犬,17:24:00
B6,45869,2025,7,31,蒙古兔,06:08:00
B6,45869,2025,7,31,雉鸡,13:29:00
B7,45843,2025,7,5,喜鹊,12:33:00
B7,45845,2025,7,7,赤狐,22:03:00
B7,45847,2025,7,9,家犬,09:30:00
B7,45848,2025,7,10,雉鸡,15:13:00
B7,45849,2025,7,11,红嘴蓝鹊,10:33:00
B7,45849,2025,7,11,雉鸡,12:39:00
B7,45850,2025,7,12,雉鸡,11:31:00
B7,45850,2025,7,12,雉鸡,12:37:00
B7,45851,2025,7,13,雉鸡,16:24:00
B7,45852,2025,7,14,赤狐,08:35:00
B7,45853,2025,7,15,雉鸡,11:01:00
B7,45857,2025,7,19,红角鸮,22:51:00
B7,45858,2025,7,20,红角鸮,22:54:00
B7,45858,2025,7,20,红角鸮,00:34:00
B7,45858,2025,7,20,红嘴蓝鹊,16:07:00
B7,45859,2025,7,21,红嘴蓝鹊,18:33:00
B7,45860,2025,7,22,喜鹊,18:44:00
B7,45862,2025,7,24,喜鹊,10:17:00
B7,45863,2025,7,25,喜鹊,07:53:00
B7,45863,2025,7,25,喜鹊,10:46:00
B7,45863,2025,7,25,喜鹊,17:27:00
B7,45864,2025,7,26,红角鸮,20:40:00
B7,45866,2025,7,28,红角鸮,23:12:00
B7,45867,2025,7,29,红角鸮,23:14:00
B7,45868,2025,7,30,喜鹊,09:54:00
B8,45855,2025,7,17,红嘴蓝鹊,19:44:00
B8,45856,2025,7,18,山噪鹃,10:10:00
B8,45857,2025,7,19,雉鸡,10:48:00
B8,45859,2025,7,21,赤狐,20:33:00
B8,45860,2025,7,22,家牛,17:19:00
B8,45860,2025,7,22,蒙古兔,06:44:00
B8,45860,2025,7,22,蒙古兔,07:32:00
B8,45863,2025,7,25,喜鹊,10:42:00
B8,45863,2025,7,25,蒙古兔,06:06:00
B8,45863,2025,7,25,蒙古兔,06:46:00
B8,45863,2025,7,25,雉鸡,14:36:00
B8,45864,2025,7,26,雉鸡,14:41:00
B8,45867,2025,7,29,喜鹊,09:05:00
B8,45868,2025,7,30,喜鹊,09:52:00
B8,45869,2025,7,31,喜鹊,08:49:00
B9,45839,2025,7,1,家牛,14:59:00
B9,45839,2025,7,1,家牛,18:19:00
B9,45839,2025,7,1,家犬,18:19:00
B9,45843,2025,7,5,家牛,14:41:00
B9,45847,2025,7,9,狍子,05:43:00
B9,45852,2025,7,14,家牛,12:42:00
B9,45852,2025,7,14,家牛,18:32:00
B9,45852,2025,7,14,家犬,18:35:00
B9,45852,2025,7,14,家牛,16:32:00
B9,45853,2025,7,15,家牛,12:52:00
B9,45853,2025,7,15,家牛,18:34:00
B9,45853,2025,7,15,家犬,12:54:00
B9,45853,2025,7,15,狍子,04:05:00
B9,45854,2025,7,16,家牛,07:45:00
B9,45854,2025,7,16,家牛,12:26:00
B9,45854,2025,7,16,家犬,12:32:00
B9,45854,2025,7,16,家牛,16:09:00
B9,45854,2025,7,16,家牛,18:29:00
B9,45855,2025,7,17,家牛,11:43:00
B9,45856,2025,7,18,家牛,16:11:00
B9,45856,2025,7,18,家牛,06:40:00
B9,45857,2025,7,19,家牛,07:38:00
B9,45859,2025,7,21,家牛,13:57:00
B9,45859,2025,7,21,家犬,13:57:00
B9,45860,2025,7,22,家牛,16:30:00
B9,45860,2025,7,22,家牛,17:00:00
B9,45860,2025,7,22,家牛,17:40:00
B9,45860,2025,7,22,家犬,16:35:00
B9,45861,2025,7,23,家牛,16:05:00
B9,45861,2025,7,23,家牛,06:52:00
B9,45862,2025,7,24,家牛,16:16:00
B9,45863,2025,7,25,家牛,15:36:00
B9,45863,2025,7,25,家牛,06:25:00
B9,45863,2025,7,25,家犬,07:56:00
B9,45864,2025,7,26,家牛,16:38:00
B9,45864,2025,7,26,家牛,06:49:00
B9,45864,2025,7,26,家牛,15:58:00
B9,45864,2025,7,26,家犬,15:58:00
B9,45865,2025,7,27,家牛,16:32:00
B9,45865,2025,7,27,家牛,07:06:00
B9,45866,2025,7,28,家牛,16:12:00
B9,45866,2025,7,28,家牛,18:57:00
B9,45868,2025,7,30,家牛,15:44:00
B9,45868,2025,7,30,家牛,18:51:00
B9,45869,2025,7,31,家牛,16:18:00
B9,45869,2025,7,31,家牛,18:40:00
B10,45839,2025,7,1,家犬,18:14:00
B10,45839,2025,7,1,家牛,14:49:00
B10,45850,2025,7,12,家牛,02:02:00
B10,45850,2025,7,12,北红尾鸲,15:32:00
B10,45851,2025,7,13,家牛,17:53:00
B10,45852,2025,7,14,家牛,12:40:00
B10,45852,2025,7,14,家牛,16:23:00
B10,45852,2025,7,14,家牛,18:32:00
B10,45852,2025,7,14,家犬,12:41:00
B10,45852,2025,7,14,喜鹊,09:45:00
B10,45853,2025,7,15,家牛,18:30:00
B10,45853,2025,7,15,喜鹊,13:30:00
B10,45854,2025,7,16,家牛,18:24:00
B10,45854,2025,7,16,家牛,20:23:00
B10,45855,2025,7,17,家牛,16:08:00
B10,45855,2025,7,17,家牛,16:37:00
B10,45856,2025,7,18,家牛,18:36:00
B10,45860,2025,7,22,家牛,16:24:00
B10,45860,2025,7,22,家牛,17:39:00
B10,45861,2025,7,23,家牛,15:57:00
B10,45861,2025,7,23,家牛,18:48:00
B10,45862,2025,7,24,家牛,16:08:00
B10,45863,2025,7,25,家牛,15:29:00
B10,45864,2025,7,26,家牛,15:50:00
B10,45864,2025,7,26,家牛,18:46:00
B10,45864,2025,7,26,狍子,04:39:00
B10,45865,2025,7,27,家牛,16:26:00
B10,45865,2025,7,27,家牛,19:02:00
B10,45865,2025,7,27,野猪,20:38:00
B10,45866,2025,7,28,家牛,16:05:00
B10,45866,2025,7,28,家牛,18:53:00
B10,45867,2025,7,29,家牛,17:48:00
B10,45869,2025,7,31,家牛,16:10:00
B10,45869,2025,7,31,家牛,18:37:00
B11,45839,2025,7,1,家牛,17:17:00
B11,45839,2025,7,1,松鸦,15:48:00
B11,45849,2025,7,11,红嘴蓝鹊,14:45:00
B11,45856,2025,7,18,花鼠,15:42:00
B11,45856,2025,7,18,家牛,18:26:00
B11,45856,2025,7,18,家犬,16:29:00
B11,45860,2025,7,22,红嘴蓝鹊,14:02:00
B11,45860,2025,7,22,喜鹊,11:53:00
B11,45860,2025,7,22,雉鸡,09:33:00
B11,45861,2025,7,23,喜鹊,11:17:00
B11,45864,2025,7,26,喜鹊,07:10:00
B11,45864,2025,7,26,喜鹊,15:25:00
B11,45865,2025,7,27,喜鹊,12:41:00
BX05,45839,2025,7,1,喜鹊,10:02:00
BX05,45840,2025,7,2,狍子,06:20:00
BX05,45842,2025,7,4,狍子,19:10:00
BX05,45844,2025,7,6,家牛,17:24:00
BX05,45845,2025,7,7,狍子,06:38:00
BX05,45846,2025,7,8,狍子,20:26:00
BX05,45847,2025,7,9,家牛,10:32:00
BX05,45848,2025,7,10,狗獾,14:29:00
BX05,45848,2025,7,10,花鼠,13:41:00
BX05,45849,2025,7,11,山斑鸠,10:18:00
BX05,45849,2025,7,11,狗獾,14:13:00
BX05,45850,2025,7,12,红嘴蓝鹊,09:29:00
BX05,45850,2025,7,12,喜鹊,06:48:00
BX05,45851,2025,7,13,家牛,17:20:00
BX05,45851,2025,7,13,岩松鼠,06:37:00
BX05,45852,2025,7,14,家牛,16:18:00
BX05,45853,2025,7,15,赤狐,04:29:00
BX05,45853,2025,7,15,家牛,12:59:00
BX05,45853,2025,7,15,家牛,16:27:00
BX05,45853,2025,7,15,喜鹊,12:43:00
BX05,45854,2025,7,16,岩松鼠,06:12:00
BX05,45854,2025,7,16,雉鸡,10:55:00
BX05,45859,2025,7,21,赤狐,02:16:00
BX05,45860,2025,7,22,山斑鸠,07:15:00
BX05,45860,2025,7,22,家犬,16:10:00
BX05,45860,2025,7,22,家牛,18:14:00
BX05,45861,2025,7,23,山斑鸠,08:48:00
BX05,45862,2025,7,24,家犬,18:29:00
BX05,45862,2025,7,24,岩松鼠,14:38:00
BX05,45863,2025,7,25,赤狐,20:46:00
BX05,45863,2025,7,25,家牛,15:28:00
BX05,45863,2025,7,25,家牛,18:32:00
BX05,45863,2025,7,25,蒙古兔,07:46:00
BX05,45863,2025,7,25,喜鹊,06:52:00
BX05,45863,2025,7,25,岩松鼠,06:52:00
BX05,45864,2025,7,26,山斑鸠,11:52:00
BX05,45864,2025,7,26,山斑鸠,13:55:00
BX05,45864,2025,7,26,家牛,16:30:00
BX05,45864,2025,7,26,雉鸡,11:41:00
BX05,45865,2025,7,27,山斑鸠,12:07:00
BX05,45865,2025,7,27,岩松鼠,13:08:00
BX05,45865,2025,7,27,赤狐,22:22:00
BX05,45865,2025,7,27,喜鹊,08:49:00
BX05,45866,2025,7,28,喜鹊,06:50:00
BX05,45866,2025,7,28,喜鹊,08:16:00
BX05,45867,2025,7,29,红嘴蓝鹊,09:35:00
BX05,45867,2025,7,29,家牛,16:58:00
BX05,45867,2025,7,29,家牛,18:11:00
BX05,45867,2025,7,29,喜鹊,13:33:00
BX05,45868,2025,7,30,家牛,15:36:00
BX05,45868,2025,7,30,岩松鼠,06:57:00
BX05,45868,2025,7,30,岩松鼠,10:56:00
BX05,45869,2025,7,31,红嘴蓝鹊,18:32:00
BX05,45869,2025,7,31,岩松鼠,06:25:00
B1,45870,2025,8,1,山麻雀,09:50:00
B1,45870,2025,8,1,岩松鼠,09:50:00
B1,45870,2025,8,1,喜鹊,09:35:00
B1,45871,2025,8,2,红嘴蓝鹊,18:40:00
B1,45871,2025,8,2,星鸦,10:09:00
B1,45871,2025,8,2,喜鹊,09:31:00
B1,45872,2025,8,3,白鹡鸰,08:41:00
B1,45872,2025,8,3,雉鸡,16:27:00
B1,45872,2025,8,3,喜鹊,08:07:00
B1,45872,2025,8,3,喜鹊,10:46:00
B1,45872,2025,8,3,喜鹊,18:14:00
B1,45872,2025,8,3,岩松鼠,14:59:00
B1,45872,2025,8,3,红嘴蓝鹊,14:59:00
B1,45873,2025,8,4,岩松鼠,14:15:00
B1,45875,2025,8,6,喜鹊,14:00:00
B1,45875,2025,8,6,雉鸡,13:18:00
B1,45875,2025,8,6,雉鸡,15:13:00
B1,45875,2025,8,6,岩松鼠,08:16:00
B1,45876,2025,8,7,红嘴蓝鹊,16:49:00
B1,45876,2025,8,7,雉鸡,10:18:00
B1,45876,2025,8,7,岩松鼠,15:51:00
B1,45876,2025,8,7,喜鹊,08:58:00
B1,45876,2025,8,7,喜鹊,09:49:00
B1,45876,2025,8,7,喜鹊,10:46:00
B1,45876,2025,8,7,雉鸡,13:04:00
B1,45876,2025,8,7,喜鹊,16:15:00
B1,45876,2025,8,7,山斑鸠,17:13:00
B1,45876,2025,8,7,日本松雀鹰,16:38:00
B1,45877,2025,8,8,家牛,12:04:00
B1,45877,2025,8,8,松鸦,09:31:00
B1,45877,2025,8,8,松鸦,10:36:00
B1,45878,2025,8,9,家牛,11:28:00
B1,45878,2025,8,9,喜鹊,12:21:00
B1,45878,2025,8,9,喜鹊,13:48:00
B1,45878,2025,8,9,喜鹊,15:18:00
B1,45878,2025,8,9,喜鹊,16:03:00
B1,45879,2025,8,10,喜鹊,09:53:00
B1,45879,2025,8,10,喜鹊,15:46:00
B1,45880,2025,8,11,红嘴蓝鹊,17:49:00
B1,45880,2025,8,11,雉鸡,10:06:00
B1,45880,2025,8,11,雉鸡,16:39:00
B1,45880,2025,8,11,家牛,11:44:00
B1,45880,2025,8,11,花鼠,18:22:00
B1,45881,2025,8,12,家牛,11:10:00
B1,45881,2025,8,12,雉鸡,10:12:00
B1,45881,2025,8,12,松鸦,10:04:00
B1,45883,2025,8,14,红嘴蓝鹊,12:51:00
B1,45883,2025,8,14,雉鸡,13:51:00
B1,45883,2025,8,14,喜鹊,15:56:00
B1,45883,2025,8,14,红嘴蓝鹊,16:53:00
B1,45886,2025,8,17,家牛,14:30:00
B1,45887,2025,8,18,家牛,11:22:00
B1,45887,2025,8,18,家牛,13:01:00
B1,45888,2025,8,19,花鼠,09:27:00
B1,45888,2025,8,19,喜鹊,14:24:00
B1,45888,2025,8,19,松鸦,09:27:00
B1,45889,2025,8,20,松鸦,09:36:00
B1,45889,2025,8,20,岩松鼠,10:21:00
B1,45889,2025,8,20,松鸦,10:11:00
B1,45891,2025,8,22,赤狐,04:50:00
B1,45891,2025,8,22,松鸦,10:12:00
B1,45897,2025,8,28,星鸦,13:38:00
B1,45899,2025,8,30,鼠类,22:18:00
B1,45899,2025,8,30,星鸦,14:57:00
B1,45899,2025,8,30,松鸦,12:33:00
B2,45872,2025,8,3,灰头绿啄木鸟,11:49:00
B2,45873,2025,8,4,家犬,17:21:00
B2,45878,2025,8,9,家牛,13:01:00
B2,45879,2025,8,10,红嘴蓝鹊,18:20:00
B2,45879,2025,8,10,松鸦,16:18:00
B2,45880,2025,8,11,红嘴蓝鹊,05:57:00
B2,45880,2025,8,11,红嘴蓝鹊,13:21:00
B2,45880,2025,8,11,日本松雀鹰,11:02:00
B2,45880,2025,8,11,松鸦,08:55:00
B2,45880,2025,8,11,松鸦,16:47:00
B2,45881,2025,8,12,红嘴蓝鹊,12:57:00
B2,45881,2025,8,12,岩松鼠,13:25:00
B2,45881,2025,8,12,红嘴蓝鹊,17:50:00
B2,45881,2025,8,12,松鸦,15:16:00
B2,45881,2025,8,12,松鸦,14:21:00
B2,45882,2025,8,13,红嘴蓝鹊,15:00:00
B2,45882,2025,8,13,松鸦,11:37:00
B2,45882,2025,8,13,松鸦,16:59:00
B2,45882,2025,8,13,红嘴蓝鹊,17:04:00
B2,45883,2025,8,14,红嘴蓝鹊,15:02:00
B2,45883,2025,8,14,松鸦,15:02:00
B2,45885,2025,8,16,野猪,22:23:00
B2,45886,2025,8,17,松鸦,10:20:00
B2,45886,2025,8,17,岩松鼠,10:03:00
B2,45888,2025,8,19,家牛,17:10:00
B2,45888,2025,8,19,星鸦,13:47:00
B2,45889,2025,8,20,红嘴蓝鹊,10:46:00
B2,45889,2025,8,20,喜鹊,12:10:00
B2,45889,2025,8,20,家牛,10:46:00
B2,45889,2025,8,20,松鸦,10:49:00
B2,45895,2025,8,26,红嘴蓝鹊,13:14:00
B2,45896,2025,8,27,红嘴蓝鹊,07:05:00
B2,45898,2025,8,29,家牛,14:21:00
B2,45898,2025,8,29,家牛,16:29:00
B2,45898,2025,8,29,家牛,17:26:00
B2,45900,2025,8,31,红嘴蓝鹊,15:44:00
B2,45900,2025,8,31,家牛,06:43:00
B3,45871,2025,8,2,红嘴蓝鹊,11:26:00
B3,45871,2025,8,2,其他鸟类,11:26:00
B3,45871,2025,8,2,松鸦,13:59:00
B3,45871,2025,8,2,星鸦,18:10:00
B3,45877,2025,8,8,星鸦,07:26:00
B3,45878,2025,8,9,家牛,13:02:00
B3,45879,2025,8,10,红嘴蓝鹊,15:44:00
B3,45888,2025,8,19,野猪,05:04:00
B3,45889,2025,8,20,红嘴蓝鹊,10:57:00
B3,45889,2025,8,20,家牛,16:55:00
B3,45889,2025,8,20,喜鹊,12:08:00
B3,45898,2025,8,29,家牛,14:24:00
B4,45873,2025,8,4,鸳鸯,12:26:00
B4,45877,2025,8,8,鸳鸯,07:44:00
B4,45879,2025,8,10,鸳鸯,22:03:00
B4,45880,2025,8,11,鸳鸯,00:15:00
B4,45880,2025,8,11,鸳鸯,22:16:00
B4,45881,2025,8,12,鸳鸯,04:55:00
B4,45881,2025,8,12,鸳鸯,09:44:00
B4,45882,2025,8,13,鸳鸯,04:53:00
B4,45882,2025,8,13,鸳鸯,15:46:00
B4,45884,2025,8,15,鸳鸯,03:48:00
B4,45884,2025,8,15,鸳鸯,05:06:00
B4,45885,2025,8,16,鸳鸯,13:32:00
B4,45885,2025,8,16,鸳鸯,14:16:00
B4,45885,2025,8,16,鸳鸯,15:45:00
B4,45885,2025,8,16,鸳鸯,17:59:00
B4,45885,2025,8,16,鸳鸯,19:29:00
B4,45886,2025,8,17,鸳鸯,01:29:00
B4,45886,2025,8,17,鸳鸯,11:48:00
B4,45886,2025,8,17,鸳鸯,04:29:00
B5,45871,2025,8,2,雉鸡,13:48:00
B5,45879,2025,8,10,红嘴蓝鹊,08:48:00
B5,45879,2025,8,10,鸳鸯,08:48:00
B5,45880,2025,8,11,雉鸡,09:21:00
B5,45882,2025,8,13,雉鸡,12:38:00
B5,45882,2025,8,13,雉鸡,14:47:00
B5,45882,2025,8,13,雉鸡,15:32:00
B5,45883,2025,8,14,雉鸡,09:41:00
B6,45870,2025,8,1,蒙古兔,19:51:00
B6,45870,2025,8,1,雉鸡,09:36:00
B6,45871,2025,8,2,鼠类,02:47:00
B6,45872,2025,8,3,喜鹊,13:54:00
B6,45872,2025,8,3,山斑鸠,15:24:00
B6,45876,2025,8,7,山斑鸠,14:11:00
B6,45879,2025,8,10,山斑鸠,15:30:00
B6,45879,2025,8,10,雉鸡,14:57:00
B6,45880,2025,8,11,雉鸡,13:04:00
B6,45882,2025,8,13,雉鸡,13:30:00
B6,45884,2025,8,15,雉鸡,07:26:00
B6,45887,2025,8,18,鼠类,12:45:00
B6,45888,2025,8,19,雉鸡,13:05:00
B6,45889,2025,8,20,雉鸡,08:50:00
B6,45891,2025,8,22,鼠类,03:09:00
B6,45897,2025,8,28,雉鸡,09:34:00
B7,45873,2025,8,4,红角鸮,21:32:00
B7,45884,2025,8,15,鼠类,22:14:00
B7,45886,2025,8,17,鼠类,16:45:00
B7,45887,2025,8,18,鼠类,00:47:00
B7,45891,2025,8,22,鼠类,23:24:00
B8,45872,2025,8,3,蒙古兔,16:21:00
B8,45872,2025,8,3,雉鸡,15:27:00
B8,45874,2025,8,5,雉鸡,10:20:00
B8,45875,2025,8,6,雉鸡,12:46:00
B8,45876,2025,8,7,雉鸡,07:48:00
B8,45877,2025,8,8,雉鸡,13:04:00
B8,45878,2025,8,9,雉鸡,08:37:00
B8,45879,2025,8,10,喜鹊,14:09:00
B8,45879,2025,8,10,雉鸡,11:37:00
B8,45879,2025,8,10,雉鸡,10:17:00
B8,45880,2025,8,11,家犬,11:09:00
B8,45880,2025,8,11,雉鸡,16:19:00
B8,45885,2025,8,16,雉鸡,17:02:00
B8,45886,2025,8,17,雉鸡,11:34:00
B9,45870,2025,8,1,家牛,15:24:00
B9,45870,2025,8,1,家牛,18:53:00
B9,45870,2025,8,1,雉鸡,08:38:00
B9,45871,2025,8,2,家牛,08:15:00
B9,45871,2025,8,2,家牛,17:55:00
B9,45872,2025,8,3,家犬,18:11:00
B9,45872,2025,8,3,家牛,08:03:00
B9,45872,2025,8,3,家牛,18:07:00
B9,45873,2025,8,4,狍子,07:09:00
B9,45873,2025,8,4,家牛,16:07:00
B9,45873,2025,8,4,狍子,22:16:00
B9,45874,2025,8,5,家牛,16:09:00
B9,45875,2025,8,6,家牛,18:36:00
B9,45876,2025,8,7,家牛,16:47:00
B9,45876,2025,8,7,猪獾,22:25:00
B9,45877,2025,8,8,家牛,13:45:00
B9,45878,2025,8,9,家犬,06:05:00
B9,45878,2025,8,9,家牛,12:24:00
B9,45878,2025,8,9,家牛,16:46:00
B9,45878,2025,8,9,家牛,18:48:00
B9,45880,2025,8,11,家牛,15:30:00
B9,45880,2025,8,11,家牛,18:27:00
B9,45880,2025,8,11,雉鸡,11:14:00
B9,45881,2025,8,12,家牛,18:32:00
B9,45882,2025,8,13,赤狐,04:01:00
B9,45882,2025,8,13,家牛,16:33:00
B9,45882,2025,8,13,家牛,18:48:00
B9,45882,2025,8,13,雉鸡,06:46:00
B9,45883,2025,8,14,家牛,08:01:00
B9,45883,2025,8,14,家牛,12:58:00
B9,45884,2025,8,15,家牛,12:32:00
B9,45884,2025,8,15,家牛,15:30:00
B9,45886,2025,8,17,家牛,16:46:00
B9,45886,2025,8,17,家犬,06:55:00
B9,45886,2025,8,17,家牛,06:37:00
B9,45887,2025,8,18,家牛,06:18:00
B9,45888,2025,8,19,赤狐,20:39:00
B9,45888,2025,8,19,家牛,16:48:00
B9,45888,2025,8,19,家牛,17:17:00
B9,45889,2025,8,20,雉鸡,16:06:00
B9,45890,2025,8,21,家牛,16:30:00
B9,45890,2025,8,21,雉鸡,10:27:00
B9,45890,2025,8,21,狍子,06:48:00
B9,45891,2025,8,22,家牛,14:41:00
B9,45892,2025,8,23,雉鸡,07:50:00
B9,45893,2025,8,24,雉鸡,06:42:00
B9,45894,2025,8,25,家牛,15:20:00
B9,45895,2025,8,26,家犬,07:07:00
B9,45895,2025,8,26,家牛,12:00:00
B9,45896,2025,8,27,雉鸡,16:58:00
B9,45898,2025,8,29,家牛,08:03:00
B9,45898,2025,8,29,雉鸡,07:05:00
B9,45898,2025,8,29,家牛,12:22:00
B9,45898,2025,8,29,家牛,16:12:00
B9,45898,2025,8,29,家牛,14:49:00
B9,45899,2025,8,30,家犬,08:14:00
B9,45899,2025,8,30,家犬,11:48:00
B9,45899,2025,8,30,家牛,10:12:00
B9,45899,2025,8,30,家牛,11:43:00
B9,45899,2025,8,30,家牛,14:55:00
B9,45899,2025,8,30,家牛,07:30:00
B9,45900,2025,8,31,家牛,06:32:00
B9,45900,2025,8,31,家牛,08:30:00
B9,45900,2025,8,31,家牛,13:19:00
B10,45870,2025,8,1,家牛,18:50:00
B10,45871,2025,8,2,家牛,16:29:00
B10,45872,2025,8,3,家牛,18:03:00
B10,45873,2025,8,4,家牛,18:09:00
B10,45874,2025,8,5,家牛,16:01:00
B10,45876,2025,8,7,家犬,16:38:00
B10,45876,2025,8,7,家牛,16:38:00
B10,45876,2025,8,7,家牛,18:42:00
B10,45878,2025,8,9,家牛,10:30:00
B10,45878,2025,8,9,家牛,15:25:00
B10,45878,2025,8,9,家牛,16:39:00
B10,45880,2025,8,11,家牛,15:23:00
B10,45881,2025,8,12,家牛,18:28:00
B10,45881,2025,8,12,野猪,02:25:00
B10,45882,2025,8,13,狍子,02:28:00
B10,45882,2025,8,13,家牛,18:44:00
B10,45882,2025,8,13,野猪,01:00:00
B10,45883,2025,8,14,家犬,07:56:00
B10,45883,2025,8,14,家牛,07:55:00
B10,45883,2025,8,14,家牛,12:54:00
B10,45883,2025,8,14,野猪,02:54:00
B10,45884,2025,8,15,家牛,15:23:00
B10,45887,2025,8,18,家牛,18:11:00
B10,45888,2025,8,19,家牛,17:43:00
B10,45888,2025,8,19,野猪,04:54:00
B10,45889,2025,8,20,野猪,03:26:00
B10,45889,2025,8,20,野猪,04:39:00
B10,45890,2025,8,21,狍子,03:36:00
B10,45892,2025,8,23,野猪,21:09:00
B10,45898,2025,8,29,家牛,07:56:00
B10,45899,2025,8,30,家牛,08:02:00
B10,45899,2025,8,30,家牛,11:18:00
B10,45899,2025,8,30,野猪,02:47:00
B10,45900,2025,8,31,野猪,03:29:00
B11,45873,2025,8,4,红嘴蓝鹊,14:14:00
B11,45876,2025,8,7,红嘴蓝鹊,17:34:00
B11,45880,2025,8,11,红嘴蓝鹊,14:00:00
B11,45881,2025,8,12,雉鸡,08:59:00
B11,45884,2025,8,15,灰头绿啄木鸟,06:12:00
B11,45885,2025,8,16,红嘴蓝鹊,16:10:00
B11,45886,2025,8,17,红嘴蓝鹊,11:36:00
B11,45888,2025,8,19,雉鸡,13:25:00
B11,45889,2025,8,20,红嘴蓝鹊,15:14:00
B11,45894,2025,8,25,黄鼬,16:35:00
B11,45899,2025,8,30,雉鸡,11:17:00
BX05,45870,2025,8,1,喜鹊,05:36:00
BX05,45870,2025,8,1,喜鹊,13：:5
BX05,45870,2025,8,1,岩松鼠,14:44:00
BX05,45871,2025,8,2,家犬,16:31:00
BX05,45871,2025,8,2,家牛,15:50:00
BX05,45871,2025,8,2,狍子,06:34:00
BX05,45872,2025,8,3,花鼠,07:15:00
BX05,45872,2025,8,3,家牛,07:47:00
BX05,45873,2025,8,4,狍子,06:21:00
BX05,45873,2025,8,4,岩松鼠,07:13:00
BX05,45873,2025,8,4,岩松鼠,09:26:00
BX05,45874,2025,8,5,花鼠,07:25:00
BX05,45875,2025,8,6,岩松鼠,06:38:00
BX05,45875,2025,8,6,岩松鼠,10:52:00
BX05,45875,2025,8,6,岩松鼠,18:11:00
BX05,45876,2025,8,7,其他鸟类,06:40:00
BX05,45876,2025,8,7,岩松鼠,06:27:00
BX05,45877,2025,8,8,红嘴蓝鹊,09:54:00
BX05,45877,2025,8,8,岩松鼠,07:50:00
BX05,45877,2025,8,8,狍子,07:34:00
BX05,45877,2025,8,8,喜鹊,17:36:00
BX05,45878,2025,8,9,狗獾,02:55:00
BX05,45879,2025,8,10,花鼠,07:12:00
BX05,45879,2025,8,10,喜鹊,14:34:00
BX05,45879,2025,8,10,花鼠,11:14:00
BX05,45879,2025,8,10,家猫,23:52:00
BX05,45880,2025,8,11,家猫,00:23:00
BX05,45880,2025,8,11,家牛,15:48:00
BX05,45880,2025,8,11,岩松鼠,09:19:00
BX05,45882,2025,8,13,红嘴蓝鹊,16:57:00
BX05,45882,2025,8,13,家犬,18:09:00
BX05,45882,2025,8,13,岩松鼠,17:31:00
BX05,45883,2025,8,14,花鼠,07:24:00
BX05,45883,2025,8,14,家牛,13:06:00
BX05,45883,2025,8,14,狍子,03:40:00
BX05,45883,2025,8,14,雉鸡,10:52:00
BX05,45884,2025,8,15,岩松鼠,10:15:00
BX05,45884,2025,8,15,岩松鼠,17:19:00
BX05,45885,2025,8,16,野猪,21:34:00
BX05,45886,2025,8,17,岩松鼠,07:06:00
BX05,45886,2025,8,17,雉鸡,09:19:00
BX05,45887,2025,8,18,家牛,18:37:00
BX05,45887,2025,8,18,雉鸡,09:21:00
BX05,45888,2025,8,19,家牛,18:09:00
